Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,ScoreDiff,WSeed,LSeed,SeedDiff,flip,ScoreDiffAdj,SeedDiffAdj,FGMDiffAdj,FGADiffAdj,FGM3DiffAdj,FGA3DiffAdj,FTMDiffAdj,FTADiffAdj,ORDiffAdj,DRDiffAdj,AstDiffAdj,TODiffAdj,StlDiffAdj,BlkDiffAdj,PFDiffAdj
2010,138,3390,79,3415,47,H,0,32,1,16,-15,1,32,-15,4.485515496521188,3.339658444022774,0.2774193548387096,-1.6098671726755214,0.44750158127767214,-0.11087919038583038,-0.3384566729917786,2.545730550284631,0.17628083491461233,-2.028273244781783,-4.484629981024667,-1.4586970271979758,-4.502340290955093
2010,138,3397,75,3122,42,H,0,33,1,16,-15,-1,-33,15,-1.6421568627451002,0.5549019607843135,0.16568627450980333,2.5784313725490193,6.421568627450981,9.591176470588236,0.764705882352942,0.5901960784313758,-2.469607843137254,2.120588235294118,1.3352941176470585,-2.6235294117647054,0.9970588235294073
2010,138,3401,84,3340,53,N,0,31,2,15,-13,-1,-31,13,-1.8795238095238105,-0.2466666666666697,2.8119047619047617,8.983333333333333,-0.4814285714285713,-1.2461904761904758,-0.5680952380952373,0.006190476190475636,0.5961904761904755,0.38904761904762,-0.19142857142857217,-0.41714285714285726,-3.4595238095238052
2010,139,3114,63,3210,53,N,0,10,11,6,5,1,10,5,1.786417688591598,-1.2778706800445931,0.6950947603121516,-0.13377926421404673,-4.838814567075437,-5.537997027127462,-4.10098476402824,-2.221200297287254,-0.48039762170196987,-6.5048309178743935,-1.8547008547008552,-0.16796729840208124,0.027591973244149415
2010,139,3163,95,3380,39,N,0,56,1,16,-15,1,56,-15,10.86607142857143,1.5684523809523796,2.0773809523809526,3.1875,2.040178571428571,0.29613095238095255,-3.217261904761905,8.047619047619047,9.21577380952381,-6.6175595238095255,-2.3125,2.6101190476190474,-9.672619047619047
2010,139,3235,79,3250,42,H,0,37,4,13,-9,1,37,-9,-0.5409523809523833,-4.747619047619047,1.9952380952380953,1.404761904761905,-1.913333333333334,-4.6266666666666705,0.4076190476190469,-0.759047619047621,-0.1542857142857148,-1.4047619047619087,-2.734285714285714,-0.19619047619047603,-0.7914285714285736
2010,139,3280,68,3292,64,N,0,4,7,10,-3,1,4,-3,-0.5496491228070184,3.3571929824561337,-1.596578947368421,-3.5853508771929796,0.7937719298245618,1.6964035087719314,2.1176315789473676,3.03736842105263,-0.5285087719298254,-1.4894736842105267,-0.9623684210526324,1.8898245614035085,-1.2324561403508767
2010,139,3304,83,3320,44,N,0,39,1,16,-15,1,39,-15,1.2577586206896534,1.7152298850574752,0.0824712643678156,-0.1170977011494223,3.708764367816091,9.940373563218387,1.094396551724138,-1.290517241379309,1.3406609195402304,-1.4862068965517228,2.446623563218391,2.28441091954023,-3.086422413793102
2010,139,3323,86,3156,58,H,0,28,2,15,-13,-1,-28,13,-1.8746438746438763,-4.6924501424501415,1.0868945868945863,4.477065527065527,0.38803418803418666,1.1792022792022792,0.016381766381767804,-0.7524216524216527,0.5890313390313384,0.9417378917378905,-1.9267806267806264,-1.7519943019943023,-2.543304843304842
2010,139,3326,93,3384,59,N,0,34,2,15,-13,1,34,-13,0.46946778711484427,-2.299089635854344,-0.7999299719887958,-2.3549019607843107,3.3919467787114836,1.9461484593837497,-1.980672268907563,4.4935574229691895,1.1315826330532222,-1.0172268907563016,-2.334103641456582,1.8155462184873952,-5.6950280112044815
2010,139,3328,68,3355,57,H,0,11,3,14,-11,1,11,-11,0.7551414768806097,8.49313319530711,-3.0847135955831604,-4.467701863354041,-2.790752242926155,-3.895341614906833,3.266356107660455,1.0823326432022071,-3.3005521048999285,-3.7548654244306405,-2.579710144927537,-0.062491373360938685,-0.6915113871635619
2010,139,3361,74,3400,63,A,0,11,11,6,5,1,11,5,0.345887445887449,-2.8796536796536856,-2.1335497835497836,-4.133982683982683,-5.6324675324675315,-8.144805194805198,0.06731601731601877,-5.837878787878793,2.3703463203463198,1.9287878787878796,1.3372294372294355,-1.0478354978354982,-0.5019480519480517
2010,139,3396,65,3241,53,N,0,12,8,9,-1,-1,-12,1,1.7836538461538467,4.258012820512818,0.5881410256410264,3.040064102564102,3.5560897435897445,3.685897435897438,1.2387820512820547,1.8782051282051277,-0.5929487179487172,-1.0160256410256387,-1.5737179487179498,0.3429487179487176,1.9198717948717956
2010,139,3417,74,3301,54,N,0,20,8,9,-1,-1,-20,1,-1.4981643356643346,0.6290209790209786,1.5352272727272727,3.197202797202797,3.630332167832167,1.9307692307692292,-1.100524475524475,1.9248251748251768,-1.40777972027972,1.920979020979022,0.30611888111888064,-0.36005244755244803,-1.6236888111888135
2010,139,3435,83,3177,76,N,1,7,6,11,-5,-1,-7,5,-0.014285714285712459,3.8971861471861473,-0.6896103896103893,1.4510822510822479,0.014935064935063025,-1.5517316017316016,1.909523809523808,1.908008658008658,1.1077922077922082,1.2480519480519483,2.311471861471862,1.733766233766234,-0.8019480519480489
2010,139,3436,64,3458,55,N,0,9,10,7,3,1,9,3,-1.5680952380952355,3.691904761904759,0.3461904761904764,1.732380952380952,1.767142857142856,1.3500000000000014,2.447619047619046,-1.2861904761904768,-1.5961904761904755,-2.3390476190476193,0.5647619047619035,-0.23000000000000043,-2.653333333333334
2010,139,3452,58,3249,43,N,0,15,3,14,-11,-1,-15,11,4.379761904761903,8.598214285714292,1.605952380952381,7.945833333333335,0.5952380952380967,0.12678571428571672,0.12380952380952337,1.8964285714285687,4.0005952380952365,-0.49464285714285694,-0.9023809523809518,-1.4797619047619044,1.2261904761904745
2010,139,3453,69,3438,67,N,0,2,12,5,7,-1,-2,-7,-0.29594017094017033,8.452075702075703,-2.9761904761904763,-5.0883699633699635,0.5865384615384617,2.7223748473748444,3.2541208791208778,5.482142857142858,-6.35164835164835,-0.11126373626373365,0.4406288156288145,2.1314102564102564,1.6230158730158735
2010,139,3462,94,3190,82,H,0,12,3,14,-11,-1,-12,11,2.7128623188405783,10.184225195094754,1.0727424749163879,4.138238573021184,3.5886984392419183,2.2247073578595327,3.7385033444816074,-1.0234810479375724,-0.05776198439241931,1.884824414715716,3.5830546265328884,-1.6084866220735785,2.553929765886288
2010,140,3124,49,3207,33,N,0,16,4,5,-1,1,16,-1,1.8197463768115973,-5.334239130434774,-3.3484299516908216,-11.219202898550723,3.120471014492754,3.9522946859903385,-5.1530797101449295,11.455615942028984,-1.3278985507246386,0.2726449275362306,-6.177234299516909,4.143115942028986,-5.00452898550725
2010,140,3181,60,3261,52,H,0,8,2,7,-5,1,8,-5,-0.030555555555555003,4.155555555555566,0.6296296296296298,3.1416666666666657,-2.148148148148147,-1.2611111111111093,4.8157407407407415,-1.1027777777777743,-1.8703703703703702,5.913888888888888,3.4814814814814827,0.6055555555555561,3.4351851851851833
2010,140,3199,66,3385,65,H,1,1,3,6,-3,1,1,-3,-0.14166666666666572,0.012500000000002842,1.319166666666666,6.890000000000001,0.4624999999999986,-2.794166666666662,0.8641666666666694,0.9175000000000004,0.951666666666668,3.34,-0.9241666666666664,0.4983333333333331,1.7375000000000007
2010,140,3208,74,3329,71,N,1,3,5,4,1,1,3,1,-3.8317687747035585,-5.764575098814227,-1.3096343873517782,-1.9768774703557312,-1.9007905138339911,-0.9913043478260875,0.45059288537549413,-0.973122529644268,0.19807312252964415,3.0468379446640323,1.4735671936758896,1.666749011857707,-3.446590909090908
2010,140,3211,72,3401,71,N,0,1,7,2,5,1,1,5,2.213994708994708,2.0739682539682605,0.18571428571428505,1.807539682539682,1.1706878306878306,0.31174603174603277,-0.6633333333333322,-0.7025396825396832,3.647248677248676,1.8307142857142864,0.868492063492063,-0.6461111111111109,-2.715211640211635
2010,140,3246,70,3277,52,H,0,18,4,5,-1,1,18,-1,0.3945021645021676,2.456046176046179,0.05088023088023075,0.8714430014430015,2.514415584415584,2.77125541125541,-0.8247474747474737,-3.736551226551228,-3.127272727272727,-1.7072871572871549,4.094300144300145,-2.3225685425685425,-0.0419624819624822
2010,140,3390,96,3234,67,H,0,29,1,8,-7,-1,-29,7,-3.2600888076270067,0.46160376126420033,2.1565887423272816,5.556092464411652,0.1599843280658213,-0.5808410604675451,1.8532062165338914,-1.083191850594229,-0.9025728091942025,1.5713073005093356,2.6488833746898264,1.6125114274520045,2.2393887945670627
2010,140,3397,92,3173,64,H,0,28,1,8,-7,-1,-28,7,0.02619047619047521,2.6571428571428513,0.8119047619047617,4.695238095238093,2.866666666666667,4.15,0.6095238095238109,0.547619047619051,-0.2928571428571445,1.0119047619047592,1.7142857142857135,-1.6714285714285708,0.8452380952380949
2010,141,3163,90,3396,36,N,0,54,1,8,-7,1,54,-7,9.1875,2.0833333333333286,0.5208333333333339,1.0,2.197916666666668,1.3645833333333357,-2.520833333333332,6.375,8.010416666666668,-2.7604166666666643,0.8333333333333321,1.7916666666666665,-4.895833333333332
2010,141,3235,60,3453,56,H,0,4,4,12,-8,1,4,-8,-1.9546703296703285,-1.5796703296703285,1.2619047619047619,2.292582417582416,-3.580128205128206,-3.6506410256410273,-0.26968864468864595,5.839285714285715,-3.8040293040293047,-1.2541208791208796,-5.781593406593408,0.6552197802197803,-1.488095238095239
2010,141,3280,87,3326,67,N,0,20,7,2,5,1,20,5,-0.24298245614035352,3.5355263157894683,0.5517543859649123,5.751315789473686,-4.474561403508771,-4.2219298245614,1.9776315789473689,-3.8192982456140356,-1.3701754385964922,-0.33947368421052815,1.9192982456140344,-0.020175438596491624,4.559210526315791
2010,141,3304,83,3417,70,N,0,13,1,8,-7,1,13,-7,0.6134404388714749,0.4455329153605021,3.4343652037617547,8.793887147335424,7.416340125391848,10.711206896551722,-2.634012539184951,0.6708463949843271,1.7255094043887151,-2.4498432601880875,-0.3115203761755492,1.8732366771159876,-5.115399686520377
2010,141,3323,84,3436,66,H,0,18,2,10,-8,1,18,-8,3.644814814814815,4.605185185185185,-0.6329629629629627,-0.9874074074074066,1.0122222222222224,1.753703703703703,1.6425925925925924,0.23037037037036967,4.140370370370372,2.6940740740740736,3.388148148148149,1.011481481481482,1.905185185185184
2010,141,3328,60,3114,44,H,0,16,3,11,-8,-1,-16,8,-0.8928093645484978,-5.394537346711253,-1.482441471571906,-5.6018952062430305,-2.5349498327759203,-2.3107023411371213,-1.6244147157190643,-3.897045707915275,1.0365105908584162,-3.126086956521739,2.0027870680044586,-0.9619286510590861,0.027591973244149415
2010,141,3361,64,3452,55,N,0,9,11,3,8,1,9,8,3.5880952380952387,0.9511904761904759,-0.6309523809523814,-0.15833333333333321,-1.5857142857142854,-3.5857142857142854,-0.2333333333333325,-1.0083333333333364,3.9369047619047617,1.836904761904762,-1.2630952380952394,0.20476190476190492,0.02499999999999858
2010,141,3462,63,3435,62,H,0,1,3,6,-3,-1,-1,3,0.5803030303030283,-1.2406759906759888,0.5150349650349648,0.7376456876456885,-0.3200466200466181,-2.0814685314685306,-1.2031468531468512,-3.879953379953381,0.1343822843822835,0.03566433566433602,1.1834498834498834,-2.4125874125874125,2.39335664335664
2010,145,3124,77,3397,62,A,0,15,4,1,3,1,15,3,-0.3427536231884041,-1.9550724637681114,-1.6567632850241543,-3.0942028985507264,6.4579710144927525,8.260628019323674,-1.9405797101449274,4.534782608695654,0.7137681159420275,0.5934782608695635,0.3352657004830917,1.2014492753623198,-1.9586956521739154
2010,145,3181,66,3361,58,N,0,8,2,11,-9,1,8,-9,-0.5150793650793659,7.25793650793652,0.33439153439153557,2.0476190476190474,3.0661375661375665,4.974603174603178,4.843121693121693,1.81666666666667,-3.1235449735449716,-1.0500000000000007,2.912433862433865,-0.6142857142857139,2.116931216931217
2010,145,3390,73,3208,36,H,0,37,1,5,-4,-1,-37,4,-5.52165147265077,-0.7579768583450175,-1.0279628330995791,1.536465638148666,-0.7987377279102379,1.0764375876577859,4.345021037868163,-2.592917251051894,-3.284624824684432,0.2566619915848527,3.7448281907433376,2.103699158485273,1.933467741935484
2010,145,3462,74,3211,56,N,0,18,3,7,-4,-1,-18,4,5.3935185185185155,7.893162393162399,-0.5576923076923075,0.037393162393161816,-0.24715099715099598,-2.6880341880341874,0.35897435897436125,-3.104700854700855,4.065527065527064,0.7788461538461533,4.127136752136753,-0.7168803418803416,1.660612535612536
2010,146,3163,74,3235,36,N,0,38,1,4,-3,1,38,-3,8.964285714285715,7.526785714285715,-2.136904761904762,-4.758928571428569,1.8854166666666679,3.114583333333334,1.0773809523809526,5.910714285714285,5.849702380952381,-0.14732142857142705,4.589285714285714,3.142857142857143,-3.199404761904761
2010,146,3199,74,3280,71,N,0,3,3,7,-4,1,3,-4,-0.49035087719298076,-2.177192982456134,-1.403421052631579,-4.09464912280702,2.766228070175437,3.1235964912280707,0.5823684210526334,1.2826315789473703,0.1885087719298255,3.1294736842105273,-0.9976315789473684,-0.3898245614035085,0.5324561403508774
2010,146,3246,76,3304,67,N,0,9,4,1,3,1,9,3,-0.7170443349753661,2.0016748768472894,-2.046995073891625,-4.099211822660099,-1.6007881773399006,-4.511921182266008,0.6931034482758616,-0.223054187192119,-3.244827586206897,1.214778325123154,2.3995073891625616,-0.8391133004926106,4.380886699507389
2010,146,3328,77,3323,72,N,1,5,3,2,1,-1,-5,-1,-0.28953301127214104,-0.2619162640901749,-0.060789049919484306,-1.0682769726247976,0.3526570048309168,0.6276167471819676,0.06433172302737411,-2.5484702093397757,1.9645732689210949,-0.5186795491143315,4.861191626409017,1.1169887278582933,-0.2090177133655402
2010,147,3124,51,3181,48,N,0,3,4,2,2,1,3,2,-0.2038647342995148,-8.510628019323676,-2.1363929146537846,-5.9275362318840585,3.8394524959742338,3.621739130434783,-7.147987117552336,7.201449275362318,1.189694041867952,-1.723188405797103,-5.779549114331724,2.3347826086956527,-4.482769726247987
2010,147,3390,55,3462,53,H,0,2,1,3,-2,1,2,-2,3.1747311827956963,0.7981803143093487,0.6197270471464025,1.156120760959471,0.5097187758478086,-2.0446650124069485,-2.8157568238213386,-0.041976840363936674,0.9170802315963602,-1.2332506203473947,-2.0014474772539286,-1.9404466501240694,-2.909429280397024
2010,148,3163,90,3199,50,N,0,40,1,3,-2,1,40,-2,6.850000000000001,-0.38750000000000284,0.28500000000000014,-1.3275000000000006,-0.6812499999999986,-1.2787500000000023,-2.6350000000000016,5.145,5.30875,-4.55875,1.1950000000000003,1.96,-5.237500000000001
2010,148,3328,88,3246,68,N,0,20,3,4,-1,-1,-20,1,-1.838633540372669,-1.8718633540372593,0.07931677018633554,-0.19801242236024663,3.867577639751552,5.8981987577639785,-0.1282608695652172,-3.540745341614908,-1.6391304347826097,-0.4975155279503092,4.898757763975155,1.1078881987577645,1.4648447204968953
2010,153,3163,70,3124,50,N,0,20,1,4,-3,-1,-20,3,-6.9094202898550705,-4.16757246376811,-3.2650966183574877,-7.2400362318840585,3.172554347826086,4.129378019323674,-1.2989130434782616,-0.19021739130434767,-6.0049818840579725,1.9288949275362306,-3.0730676328502415,1.2681159420289863,1.828804347826086
2010,153,3390,73,3328,66,N,0,7,1,3,-2,-1,-7,2,-1.6537166900420743,4.564305750350627,-1.0795932678821885,0.10603085553997005,0.1534361851332413,0.6438288920056081,3.2863253856942496,-0.5994389901823283,-1.8253856942496487,1.0131837307152871,2.812762973352034,0.1075035063113603,4.631837307152875
2010,155,3163,53,3390,47,N,0,6,1,1,0,1,6,0,3.991935483870968,2.796370967741936,-0.052419354838709964,0.9576612903225801,0.7026209677419359,1.2489919354838719,2.883064516129032,3.673387096774192,4.904233870967742,-0.831653225806452,5.600806451612903,2.7096774193548385,-0.566532258064516
2011,138,3177,56,3298,43,N,0,13,3,14,-11,1,13,-11,4.873737373737374,7.891414141414138,-0.7188552188552189,-1.9898989898989896,3.148148148148149,3.878787878787879,0.826599326599327,-2.234848484848488,2.0218855218855225,1.1624579124579117,3.68013468013468,0.8872053872053876,5.789562289562291
2011,138,3181,90,3404,45,H,0,45,2,15,-13,1,45,-13,-0.5278325123152712,0.9385878489326771,-3.446305418719212,-9.780459770114941,-3.0597701149425287,-2.458784893267648,3.2350574712643656,-4.632922824302135,0.3450738916256135,0.030377668308702255,3.500738916256159,1.7695402298850578,0.8160919540229905
2011,138,3210,69,3132,58,N,0,11,5,12,-7,-1,-11,7,-1.6563664596273284,-1.5169254658385114,3.234006211180125,8.010714285714284,2.219875776397517,-0.8656832298136656,-2.628881987577641,0.4950310559006219,-0.8180124223602476,-4.765993788819875,-2.845186335403728,0.737732919254658,-2.159472049689443
2011,138,3211,92,3234,86,H,0,6,11,6,5,1,6,5,7.867724867724867,10.68386243386243,-2.823082010582011,-6.2480158730158735,-2.742724867724867,-3.754298941798943,2.1299603174603163,-2.5545634920634903,3.8369708994708986,-1.5489417989417973,4.172949735449735,-0.24007936507936511,3.8511904761904763
2011,138,3246,66,3214,62,N,1,4,4,13,-9,-1,-4,9,-1.9358333333333277,-5.530000000000001,0.2525000000000004,-1.3858333333333306,-3.2774999999999963,-3.935833333333335,-1.5416666666666643,1.6083333333333343,0.9783333333333317,-0.9991666666666674,-1.8574999999999982,-0.27000000000000046,-0.9583333333333286
2011,138,3265,74,3235,64,N,0,10,10,7,3,-1,-10,-3,1.5076802507837002,-6.191536050156735,0.4661442006269594,-1.8062695924764895,2.711285266457679,3.673667711598746,-0.04858934169278939,1.4518808777429442,0.6896551724137936,4.910188087774296,-3.6141065830721004,-2.0136363636363637,-0.42366771159874617
2011,138,3266,68,3400,65,N,0,3,8,9,-1,1,3,-1,-3.450096813941208,-8.595229713078695,-1.5684298538989614,-2.2843689491286767,-3.1860477908818865,-5.179930910051048,-3.922790881886991,-3.6221175849322336,2.336648477380743,-0.26701945080091605,1.0939865340609032,-2.4409875022003162,-1.6844745643372647
2011,138,3314,82,3201,68,N,0,14,5,12,-7,-1,-14,7,-2.4236538461538473,-2.5619505494505432,5.3385989010989,12.026181318681319,0.32439560439560466,-0.5800549450549433,0.03593406593406456,-6.1310439560439605,0.004560439560439278,-0.6401923076923062,1.8576648351648366,-3.7457142857142856,-0.18774725274725412
2011,138,3323,67,3428,54,A,0,13,2,15,-13,1,13,-13,7.280311355311355,8.610370879120879,-2.3168040293040293,-7.467673992673994,5.940155677655678,8.011332417582416,4.970398351648351,-0.48514194139194444,3.72474816849817,2.5590201465201474,5.801808608058607,-0.15551739926739927,1.5466346153846118
2011,138,3326,80,3416,69,H,0,11,4,13,-9,1,11,-9,2.0126984126984127,-2.2587301587301596,-0.5706349206349204,-0.6404761904761891,0.3626984126984123,-1.221428571428568,-5.348412698412698,3.013492063492059,4.039682539682541,-1.6492063492063487,-2.629365079365079,2.7746031746031745,-2.8484126984127016
2011,138,3336,75,3173,66,H,0,9,6,11,-5,-1,-9,5,-1.9886724386724417,0.8536796536796558,0.029004329004328255,2.211111111111112,1.0441558441558438,2.2797258297258303,1.6671717171717155,2.307503607503609,2.0373737373737377,0.25584415584415865,-1.7707792207792217,-0.12950937950937913,-1.3132756132756143
2011,138,3385,55,3403,50,N,0,5,9,8,1,1,5,1,-1.3670995670995651,-1.8519480519480496,-1.3411255411255403,-3.773376623376624,0.7625541125541133,1.875757575757575,0.1248917748917755,-1.6729437229437245,-2.103679653679656,-0.18311688311688457,-0.7452380952380953,-0.7551948051948045,-2.663636363636366
2011,138,3390,86,3413,59,H,0,27,1,16,-15,1,27,-15,5.364942528735632,4.964798850574709,0.8196839080459775,-2.8405172413793096,0.16738505747126275,-1.3362068965517224,0.6149425287356323,5.839080459770113,2.170258620689655,-1.3541666666666679,-2.9942528735632195,0.056752873563218564,0.3010057471264389
2011,138,3396,63,3113,45,N,0,18,10,7,3,-1,-18,-3,-3.8788043478260867,-4.376630434782612,-2.804347826086957,-4.326086956521738,2.5820652173913032,1.5891304347826107,0.48967391304347707,-3.4027173913043463,-2.136413043478262,2.592391304347826,-0.0815217391304337,-1.073913043478261,0.36630434782608745
2011,138,3397,99,3391,34,H,0,65,1,16,-15,-1,-65,15,-0.9888936049801949,-10.216822297679684,-1.3082908885116016,-4.408602150537634,0.7156904357668363,-0.13476230899829744,-8.595713073005093,-3.7790039615167004,2.7276457272212795,1.6413412563667258,1.9907328805885678,-0.2864318053197499,-2.3484012450481053
2011,138,3417,55,3285,47,N,0,8,3,14,-11,-1,-8,11,-1.5433904330963166,1.681318681318679,2.487798965740142,6.172592113768585,2.6291208791208778,1.4991111829347155,1.254444085326437,3.6721881060116353,-0.6457659987071764,0.4084518422753689,-1.8136716224951517,0.7277795733678087,-0.6931965093729779
2011,139,3124,66,3341,30,H,0,36,1,16,-15,1,36,-15,4.661674347158218,5.472210585113807,1.5660522273425497,1.3141321044546839,2.771714844295488,5.404412791509568,4.192954894567796,3.6335009076944544,3.6007889959502855,-3.587801982963274,-3.1119955313503693,4.075652841781873,-2.544162826420891
2011,139,3163,75,3216,39,H,0,36,1,16,-15,1,36,-15,4.460661764705883,5.450367647058826,1.327696078431373,4.746691176470591,1.4641544117647065,1.8833946078431367,0.9302083333333329,3.94356617647059,3.6554534313725497,-1.5792279411764714,0.7210784313725487,1.0636642156862743,-0.20827205882352828
2011,139,3199,76,3359,46,N,0,30,3,14,-11,1,30,-11,4.785714285714285,12.909937888198755,-2.670807453416149,-5.16770186335404,5.167701863354038,8.34472049689441,9.378881987577639,1.8944099378881951,-0.09006211180124168,3.4565217391304337,0.8136645962732922,1.4596273291925468,3.925465838509318
2011,139,3207,65,3343,49,N,0,16,5,12,-7,1,16,-7,-3.304166666666667,-0.9375,-0.6666666666666661,3.4833333333333343,1.9166666666666679,2.7249999999999996,1.4875000000000007,-1.8666666666666636,-1.2375000000000007,2.4083333333333314,2.3249999999999993,-1.6708333333333338,3.5083333333333293
2011,139,3208,56,3292,41,N,0,15,6,11,-5,1,15,-5,-0.5333333333333314,4.274637681159419,-2.1728778467908905,-2.943995859213249,-0.7199792960662528,0.020186335403728606,2.9535196687370586,2.8214285714285694,-3.009834368530022,-3.320600414078676,0.30766045548654297,1.9326086956521733,-1.0952380952380985
2011,139,3257,81,3435,62,N,0,19,7,10,-3,1,19,-3,0.15657894736842337,2.1017543859649095,1.1280701754385971,3.9267543859649123,-2.9118421052631582,-3.758333333333333,-0.5447368421052623,-2.382894736842104,-0.20350877192982608,0.5697368421052644,5.462719298245615,-0.04956140350877192,-0.7491228070175424
2011,139,3268,70,3384,48,H,0,22,4,13,-9,1,22,-9,1.2467532467532507,1.3838226990400884,-2.562817617165443,-4.0478543195934495,2.7923489553924323,4.157538114059857,4.503246753246751,3.6780067758328627,0.41050254093732264,0.38876341050254126,-0.99209486166008,1.9758610954263132,1.7961603613777513
2011,139,3274,80,3205,62,N,0,18,3,14,-11,-1,-18,11,-2.949074074074076,-6.444444444444443,-1.0805555555555557,-4.632407407407406,-4.4712962962962965,-4.670370370370371,-1.3657407407407405,2.0601851851851833,1.3370370370370388,-0.8222222222222229,-3.2166666666666686,1.4703703703703699,0.5462962962962976
2011,139,3277,69,3320,66,N,0,3,4,13,-9,1,3,-9,0.9064102564102576,5.304558404558406,-1.363817663817664,0.12108262108262124,-4.255555555555555,-3.6982905982905976,6.474786324786324,0.049572649572645844,-1.7562678062678039,3.281054131054134,1.708974358974361,0.7391737891737886,-0.6162393162393158
